pardon,4
sashed,2
desirable,3
yellow,1
protest,5
sleep,5
captain,1
hate,1
forget,39
unfeeling,2
calculate,3
heighten,1
crush,1
scold,3
sorry,8
sway,1
worth,4
conjecture,3
risk,2
dispense,4
rise,16
lurk,1
stipulate,1
govern,2
affect,10
encounter,2
look,217
disturb,8
prize,2
conceive,3
delegate,1
enhance,1
harriet,10
fairfax,4
enjoy,14
force,12
her.,1
concise,1
direct,7
_bride_,1
nail,1
elegant,1
hundred.,1
persuade,34
even,47
aim,2
conduce,2
deliberate,1
solemn,1
party.,1
liberty,1
unwholesome,1
rest.,1
conduct,1
neat,1
avert,5
insolent,1
kindred,1
richest,1
natured,2
daughter,1
worse.,2
study,2
permit,5
known.,2
punishment,1
fell,11
eyebrows,1
divide,4
criticise,1
civilities,1
replace,1
patience,1
glance,6
plot,1
overhear,4
gloss,1
resent.,1
call,86
therefore,3
recommend,25
strike,19
survive,1
tell,145
breathe,1
westons,1
engaged.,2
expose,5
reign,4
hurt,8
warm,3
excellent,1
midst,2
hold,21
irksome,1
join,25
err,1
pursue,2
work,10
meadows,1
root,1
quarrel,12
defer,2
quiver,2
unmarked,1
give,294
assent,1
involve,4
caution,1
want,184
freshen,2
indifferent,1
end,26
provide,8
travel,6
feature,1
hot,1
enquire,2
hop,54
answer,36
disappoint,10
elizabeth,1
lay,16
purchase,3
attempt,10
third,1
grant,7
appreciate,1
greet,1
think,558
maintain,6
enter,33
remonstrate,1
order,10
wind,2
wine,2
origin,1
modesty,1
devote,5
consent,4
vary,5
london,7
fit,2
fix,18
comprehend,11
better,8
persist,2
chatty,1
easier,1
overcome,2
enrich,1
safe,2
break,7
band,1
indulge,7
interrupt,9
downright,2
rumour,1
secured.,1
_with_,1
roast,1
side,1
mean,75
prohibit,1
correct.,1
vote,1
clothe,3
contend,1
depress,4
misfortune,1
xv,1
waive,1
forty,1
content,4
encourage,16
multiply,2
mend,1
gate,1
associate,1
free,2
standard,1
bestow,2
struggle,2
estimate,1
knit,1
connive,1
_secret_,1
renew,5
oppose,12
aspire,2
recite,1
render,9
rank,1
restrict,1
wash,2
sober,1
thick,1
discompose,2
fence,1
service,1
wants.,1
xii,1
engagement,1
kinder,3
_say_,2
xiv,1
dwell,5
john,6
listen,26
totter,1
reprobate,2
serve,2
requisite,1
mercy,1
anxiety,1
affront,2
tree,1
second,1
shower,1
matter,5
guilt,1
mermaid,2
design,1
superadded,1
fashion,1
mind,11
mine,1
accompany,7
seem,208
regulate,2
seek,8
ponder,4
relapse,1
snow,11
imprudent,3
object,12
mouth,1
grave,2
glow,1
grove,7
alarm,12
incompatible,1
flow,2
aunt,3
oppress,1
reserve,10
inspire,1
retire,4
dupe,1
terror.,1
poison,1
nephew,1
him.,1
acquit,1
resemblance,1
spite,3
cousins,2
explain,6
disgust,5
heartily,1
announce,8
do,140
watch,14
perceive,14
degradation,1
